;$FILEVERSION=1.1
;$STARTTIME=45937.0536003472
;
;   Start time: 07/10/2025 01:17:11.070.0
;   Generated by PCAN-View v5.3.0.942
;
;   Message Number
;   |         Time Offset (ms)
;   |         |        Type
;   |         |        |        ID (hex)
;   |         |        |        |     Data Length
;   |         |        |        |     |   Data Bytes (hex) ...
;   |         |        |        |     |   |
;---+--   ----+----  --+--  ----+---  +  -+ -- -- -- -- -- -- --
 13936)     19858.1  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 13937)     19858.1  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 13938)     19859.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 13939)     19874.9  Rx     18150181  8  00 00 00 00 00 00 00 00 
 13940)     19876.9  Rx     18150281  8  00 00 00 00 00 00 00 00 
 13941)     19878.9  Rx     18130481  8  00 00 00 00 00 00 00 00 
 13942)     19880.9  Rx     18410181  8  00 00 00 00 00 00 00 00 
 13943)     19882.9  Rx     18110181  8  0C E7 0C EA 0C EA 0C EB 
 13944)     19884.9  Rx     18110281  8  0C E7 0C EA 0C E8 0C EC 
 13945)     19886.8  Rx     18110381  8  0C EB 0C EB 0C E9 0C E6 
 13946)     19888.9  Rx     18110481  8  0C E2 0C E9 0C EB 0C E9 
 13947)     19890.8  Rx     18110581  8  0C EA 0C E9 0C E8 0C EB 
 13948)     19891.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 13949)     19891.5  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 13950)     19892.5  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 13951)     19892.8  Rx     18110681  8  0C E9 0C E9 0C E9 0C E9 
 13952)     19893.5  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
 13953)     19893.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 13954)     19894.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 13955)     19894.4  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 13956)     19895.4  Rx     1807F401  8  00 01 5E A8 02 A0 82 00 
 13957)     19895.4  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 13958)     19896.3  Rx     18110781  8  0C EA 0C EA 0C EA 0C EA 
 13959)     19896.4  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 13960)     19897.3  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 13961)     19897.3  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 13962)     19897.9  Rx     18110881  8  0C EA 0C E9 0C EA 0C EB 
 13963)     19898.6  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 13964)     19898.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 13965)     19899.0  Rx     18110981  8  0C EA 0C EA 0C EA 0C E9 
 13966)     19899.3  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
 13967)     19899.4  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 13968)     19900.4  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 13969)     19900.4  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 13970)     19901.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 13971)     19901.3  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 13972)     19901.4  Rx     18110A81  8  0C E4 0C E9 0C E9 0C EA 
 13973)     19902.4  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 13974)     19903.4  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 13975)     19903.5  Rx     18110B81  8  0C E7 0C E7 0C E8 0C EA 
 13976)     19903.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 13977)     19904.5  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 13978)     19904.7  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 13979)     19905.1  Rx     18110C81  8  0C E7 0C E7 0C E7 0C E6 
 13980)     19905.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 13981)     19905.6  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 13982)     19906.4  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 13983)     19907.3  Rx     18130181  8  0C EC 0C E2 34 33 06 32 
 13984)     19907.4  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 13985)     19907.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 13986)     19908.7  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 13987)     19908.8  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 13988)     19908.9  Rx     18130281  6  30 18 08 0D 0C 01 
 13989)     19911.9  Rx     18130381  8  03 37 03 27 00 0A 00 10 
 13990)     19942.0  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 13991)     19942.1  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 13992)     19943.0  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 13993)     19943.0  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
 13994)     19944.0  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 13995)     19944.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 13996)     19945.6  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 13997)     19945.7  Rx     1807F401  8  00 01 5E A8 02 A0 80 00 
 13998)     19945.9  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 13999)     19946.0  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14000)     19947.4  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14001)     19947.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14002)     19948.0  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14003)     19949.0  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14004)     19949.0  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
 14005)     19950.0  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14006)     19950.0  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
 14007)     19951.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14008)     19951.1  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 14009)     19952.0  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14010)     19952.1  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14011)     19953.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14012)     19954.0  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14013)     19954.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14014)     19954.5  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14015)     19955.6  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14016)     19955.6  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14017)     19956.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14018)     19957.5  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14019)     19957.6  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14020)     19958.6  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14021)     19958.6  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14022)     19986.9  Rx     18130181  8  0C EC 0C E2 34 33 06 32 
 14023)     19988.8  Rx     18130281  6  30 18 08 0D 0C 01 
 14024)     19990.9  Rx     18130381  8  03 37 03 27 00 0A 00 10 
 14025)     19992.7  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14026)     19992.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14027)     19993.4  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14028)     19993.6  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14029)     19993.9  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14030)     19995.0  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14031)     19995.4  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14032)     19995.5  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
 14033)     19995.7  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14034)     19996.2  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14035)     19997.3  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14036)     19997.3  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14037)     19998.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14038)     19998.3  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14039)     19999.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 14040)     20000.2  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14041)     20000.3  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 14042)     20001.2  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14043)     20001.3  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 14044)     20002.3  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14045)     20002.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14046)     20003.2  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14047)     20003.3  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14048)     20004.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14049)     20004.9  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14050)     20005.9  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14051)     20005.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14052)     20007.2  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14053)     20007.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14054)     20008.7  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14055)     20009.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14056)     20009.3  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14057)     20041.8  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14058)     20041.9  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14059)     20042.8  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14060)     20042.9  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14061)     20044.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14062)     20044.8  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14063)     20044.8  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14064)     20045.4  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
 14065)     20046.5  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14066)     20046.5  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14067)     20047.4  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14068)     20047.4  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14069)     20048.7  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14070)     20048.7  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14071)     20049.2  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 14072)     20050.4  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14073)     20050.4  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
 14074)     20051.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14075)     20052.6  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 14076)     20052.6  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14077)     20052.7  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14078)     20053.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14079)     20054.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14080)     20055.0  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14081)     20055.6  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14082)     20055.9  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14083)     20056.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14084)     20057.2  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14085)     20057.5  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14086)     20058.1  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14087)     20058.1  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14088)     20059.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14089)     20076.9  Rx     18120181  8  03 27 03 29 03 28 03 29 
 14090)     20078.9  Rx     18120281  8  03 29 03 2D 03 29 03 2B 
 14091)     20080.9  Rx     18120381  8  03 2C 03 2D 03 32 03 37 
 14092)     20082.9  Rx     18120481  8  03 2B 03 2B 03 2B 03 2C 
 14093)     20084.9  Rx     18120581  8  03 2E 03 2E 03 28 03 2B 
 14094)     20086.9  Rx     18120681  8  03 2A 03 2E 03 2A 03 2D 
 14095)     20088.8  Rx     18130181  8  0C EC 0C E2 34 33 06 32 
 14096)     20090.8  Rx     18130281  6  30 18 08 0D 0C 01 
 14097)     20091.8  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14098)     20091.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14099)     20092.9  Rx     18130381  8  03 37 03 27 00 0A 00 10 
 14100)     20093.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14101)     20093.3  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14102)     20093.5  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14103)     20094.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14104)     20095.3  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14105)     20095.3  Rx     1807F401  8  00 01 5E A8 02 A0 7F 00 
 14106)     20096.3  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14107)     20096.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14108)     20097.3  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14109)     20097.3  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14110)     20098.6  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14111)     20098.6  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14112)     20099.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 14113)     20100.4  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14114)     20100.5  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
 14115)     20101.9  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14116)     20102.1  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 14117)     20102.4  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14118)     20102.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14119)     20103.3  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14120)     20103.3  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14121)     20104.3  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14122)     20104.8  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14123)     20105.8  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14124)     20105.9  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14125)     20106.8  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14126)     20106.8  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14127)     20107.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14128)     20108.8  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14129)     20109.0  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14130)     20141.1  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14131)     20142.5  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14132)     20142.6  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14133)     20143.0  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14134)     20144.0  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14135)     20144.1  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14136)     20145.0  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14137)     20145.1  Rx     1807F401  8  00 01 5E A8 02 A0 80 00 
 14138)     20146.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14139)     20147.0  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14140)     20147.1  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14141)     20148.1  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14142)     20148.1  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14143)     20149.0  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14144)     20149.1  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 14145)     20150.0  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14146)     20150.1  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 14147)     20151.0  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14148)     20151.0  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 14149)     20152.1  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14150)     20153.0  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14151)     20153.0  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14152)     20154.0  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14153)     20154.1  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14154)     20155.1  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14155)     20155.1  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14156)     20156.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14157)     20157.0  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14158)     20157.0  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14159)     20158.0  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14160)     20158.0  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14161)     20159.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14162)     20186.9  Rx     18130181  8  0C EC 0C E2 34 33 06 32 
 14163)     20188.8  Rx     18130281  6  30 18 08 0D 0C 01 
 14164)     20190.9  Rx     18130381  8  03 37 03 27 00 0A 00 10 
 14165)     20191.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14166)     20192.3  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14167)     20192.3  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14168)     20193.1  Rx     1803F401  8  0C 95 08 07 8B 08 0C 00 
 14169)     20194.2  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14170)     20194.2  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14171)     20195.4  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14172)     20195.5  Rx     1807F401  8  00 01 5E A8 02 A0 80 00 
 14173)     20197.0  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14174)     20197.3  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14175)     20197.6  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14176)     20197.7  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14177)     20198.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14178)     20199.2  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14179)     20199.2  Rx     1815F401  8  94 08 92 08 95 08 8F 08 
 14180)     20200.1  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14181)     20200.2  Rx     1817F401  8  8D 08 91 08 8D 08 92 08 
 14182)     20201.2  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14183)     20201.2  Rx     1819F401  8  92 08 91 08 93 08 93 08 
 14184)     20202.1  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14185)     20202.3  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14186)     20203.1  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14187)     20204.6  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14188)     20204.7  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14189)     20205.2  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14190)     20205.2  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14191)     20206.1  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14192)     20207.2  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14193)     20207.3  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14194)     20208.1  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14195)     20208.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14196)     20209.1  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14197)     20242.4  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14198)     20242.7  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14199)     20243.1  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14200)     20244.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14201)     20244.6  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14202)     20244.9  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14203)     20245.2  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14204)     20245.5  Rx     1807F401  8  00 01 5E A8 02 A0 84 00 
 14205)     20246.1  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14206)     20247.2  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14207)     20247.3  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14208)     20248.1  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14209)     20248.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14210)     20248.5  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14211)     20249.5  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 14212)     20249.5  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14213)     20250.5  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 14214)     20250.6  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14215)     20251.5  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 14216)     20252.5  Rx     1821F401  8  A8 02 A8 02 A8 02 B1 02 
 14217)     20252.5  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14218)     20253.5  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14219)     20253.5  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14220)     20254.5  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14221)     20254.6  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14222)     20255.5  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14223)     20256.5  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14224)     20256.6  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14225)     20257.8  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14226)     20257.8  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14227)     20259.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14228)     20259.2  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14229)     20286.8  Rx     18130181  8  0C EC 0C E2 34 33 06 32 
 14230)     20288.7  Rx     18130281  6  30 18 08 0D 0C 01 
 14231)     20290.8  Rx     18130381  8  03 37 03 27 00 0A 00 10 
 14232)     20291.7  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14233)     20291.7  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14234)     20293.2  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14235)     20293.2  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14236)     20294.1  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
 14237)     20294.3  Rx     1805F401  8  0C 93 08 0B 8D 08 01 00 
 14238)     20295.2  Rx     1806F401  8  90 08 08 5A 00 00 00 00 
 14239)     20295.5  Rx     1807F401  8  00 01 5E A8 02 A0 82 00 
 14240)     20296.2  Rx     1808F401  8  03 09 B2 02 07 A2 02 05 
 14241)     20297.2  Rx     1809F401  8  00 00 00 00 00 00 00 00 
 14242)     20297.2  Rx     1811F401  8  8B 08 8C 08 92 08 8A 08 
 14243)     20298.2  Rx     1812F401  8  92 08 98 08 86 08 90 08 
 14244)     20298.2  Rx     1813F401  8  8F 08 8B 08 85 08 96 08 
 14245)     20299.2  Rx     1814F401  8  94 08 91 08 91 08 94 08 
 14246)     20299.3  Rx     1815F401  8  94 08 92 08 94 08 8F 08 
 14247)     20300.1  Rx     1816F401  8  94 08 90 08 91 08 8B 08 
 14248)     20300.2  Rx     1817F401  8  8D 08 91 08 8D 08 91 08 
 14249)     20301.5  Rx     1818F401  8  90 08 92 08 8F 08 92 08 
 14250)     20301.7  Rx     1819F401  8  92 08 90 08 93 08 93 08 
 14251)     20302.1  Rx     1821F401  8  A9 02 A8 02 A8 02 B1 02 
 14252)     20303.6  Rx     1822F401  8  A2 02 A3 02 B2 02 A3 02 
 14253)     20303.7  Rx     1823F401  8  A7 02 00 00 00 00 00 00 
 14254)     20303.9  Rx     1824F401  8  00 00 00 00 00 00 00 00 
 14255)     20304.6  Rx     1825F401  8  00 00 00 00 00 00 00 00 
 14256)     20305.6  Rx     1826F401  8  00 00 00 00 00 00 00 00 
 14257)     20305.9  Rx     1827F401  8  00 00 00 00 00 00 00 00 
 14258)     20306.7  Rx     1828F401  8  00 00 00 00 00 00 00 00 
 14259)     20306.9  Rx     1829F401  8  00 00 00 00 00 00 00 00 
 14260)     20307.5  Rx     182AF401  8  00 00 00 00 00 00 00 00 
 14261)     20308.1  Rx     182BF401  8  00 00 00 00 00 00 00 00 
 14262)     20308.2  Rx     182CF401  8  00 00 00 00 00 00 00 00 
 14263)     20309.2  Rx     18A1F401  8  07 01 00 00 2C 21 01 B8 
 14264)     20341.6  Rx     180101F4  8  0B 6E 01 5A 08 5A 00 00 
 14265)     20342.8  Rx     1801F401  8  0C 98 08 06 85 08 0B 00 
 14266)     20342.9  Rx     1802F401  8  8E 08 0B 6E 00 00 00 00 
 14267)     20343.1  Rx     1803F401  8  0C 94 08 01 8B 08 0C 00 
 14268)     20343.8  Rx     1804F401  8  91 08 01 5A 00 00 00 00 
